hour, ozeOutput, coalPlantOutput, ozeLimit, SoC, currentDemand, balance, status
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,28, 559.00, 0.00, CRITICAL
8, 1459.4, 200.0, 99999.9,100, 489.00, 1170.38, STABLE
9, 648.0, 200.0, 648.0,100, 489.00, 359.00, STABLE
10, 289.0, 200.0, 289.0,100, 489.00, 0.00, STABLE
11, 1590.3, 200.0, 99999.0,100, 459.00, 1331.32, STABLE
12, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
13, 2185.8, 200.0, 99999.0,100, 459.00, 1926.83, STABLE
14, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
15, 2122.2, 200.0, 99999.0,100, 459.00, 1863.17, STABLE
16, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
17, 2296.1, 200.0, 99999.0,100, 459.00, 2037.13, STABLE
18, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
19, 2090.6, 200.0, 99999.0,100, 489.00, 1801.60, STABLE
20, 289.0, 200.0, 289.0,100, 223.00, 266.00, STABLE
21, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
22, 1395.9, 200.0, 99999.0,100, 223.00, 1372.87, STABLE
23, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
0, 1022.8, 200.0, 99999.0,100, 193.00, 1029.85, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,48, 459.00, 0.00, CRITICAL
8, 851.1, 200.0, 99999.9,100, 489.00, 562.10, STABLE
9, 548.0, 200.0, 548.0,100, 489.00, 259.00, STABLE
10, 289.0, 200.0, 289.0,90, 539.00, 0.00, CRITICAL
11, 726.5, 200.0, 99999.9,100, 459.00, 467.51, STABLE
12, 309.0, 200.0, 309.0,100, 509.00, 0.00, STABLE
13, 1194.1, 200.0, 99999.0,100, 459.00, 935.06, STABLE
14, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
15, 1196.6, 200.0, 99999.0,100, 459.00, 937.62, STABLE
16, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
17, 1269.1, 200.0, 99999.0,100, 509.00, 960.11, STABLE
18, 309.0, 200.0, 309.0,100, 459.00, 50.00, STABLE
19, 259.0, 200.0, 259.0,94, 489.00, 0.00, CRITICAL
20, 968.3, 200.0, 99999.9,100, 223.00, 945.32, STABLE
21, 53.0, 200.0, 53.0,100, 223.00, 30.00, STABLE
22, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
23, 1290.9, 200.0, 99999.0,100, 223.00, 1267.89, STABLE
0, 23.0, 200.0, 23.0,100, 193.00, 30.00, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,48, 459.00, 0.00, CRITICAL
8, 1934.5, 200.0, 99999.9,100, 489.00, 1645.51, STABLE
9, 548.0, 200.0, 548.0,100, 489.00, 259.00, STABLE
10, 289.0, 200.0, 289.0,100, 489.00, 0.00, STABLE
11, 1498.4, 200.0, 99999.0,100, 459.00, 1239.41, STABLE
12, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
13, 1330.3, 200.0, 99999.0,100, 509.00, 1021.28, STABLE
14, 309.0, 200.0, 309.0,100, 509.00, 0.00, STABLE
15, 1335.0, 200.0, 99999.0,100, 459.00, 1076.03, STABLE
16, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
17, 1623.8, 200.0, 99999.0,100, 459.00, 1364.82, STABLE
18, 259.0, 200.0, 259.0,90, 509.00, 0.00, CRITICAL
19, 1998.9, 200.0, 99999.9,100, 489.00, 1709.94, STABLE
20, 339.0, 200.0, 339.0,100, 223.00, 316.00, STABLE
21, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
22, 2085.4, 200.0, 99999.0,100, 223.00, 2062.39, STABLE
23, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
0, 1130.1, 200.0, 99999.0,100, 193.00, 1137.13, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,48, 459.00, 0.00, CRITICAL
8, 1725.1, 200.0, 99999.9,100, 539.00, 1386.12, STABLE
9, 598.0, 200.0, 598.0,100, 489.00, 309.00, STABLE
10, 289.0, 200.0, 289.0,100, 489.00, 0.00, STABLE
11, 2446.8, 200.0, 99999.0,100, 459.00, 2187.84, STABLE
12, 259.0, 200.0, 259.0,90, 509.00, 0.00, CRITICAL
13, 2286.9, 200.0, 99999.9,100, 459.00, 2027.93, STABLE
14, 309.0, 200.0, 309.0,100, 459.00, 50.00, STABLE
15, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
16, 2308.8, 200.0, 99999.0,100, 509.00, 1999.83, STABLE
17, 309.0, 200.0, 309.0,100, 509.00, 0.00, STABLE
18, 2454.5, 200.0, 99999.0,100, 459.00, 2195.53, STABLE
19, 259.0, 200.0, 259.0,94, 489.00, 0.00, CRITICAL
20, 2104.5, 200.0, 99999.9,100, 223.00, 2081.49, STABLE
21, 53.0, 200.0, 53.0,100, 223.00, 30.00, STABLE
22, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
23, 1717.8, 200.0, 99999.0,100, 223.00, 1694.84, STABLE
0, 23.0, 200.0, 23.0,100, 193.00, 30.00, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,38, 509.00, 0.00, CRITICAL
8, 1894.5, 200.0, 99999.9,100, 489.00, 1605.47, STABLE
9, 598.0, 200.0, 598.0,100, 489.00, 309.00, STABLE
10, 289.0, 200.0, 289.0,90, 539.00, 0.00, CRITICAL
11, 1882.4, 200.0, 99999.9,100, 459.00, 1623.40, STABLE
12, 309.0, 200.0, 309.0,100, 459.00, 50.00, STABLE
13, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
14, 1584.8, 200.0, 99999.0,100, 459.00, 1325.85, STABLE
15, 259.0, 200.0, 259.0,90, 509.00, 0.00, CRITICAL
16, 1852.4, 200.0, 99999.9,100, 459.00, 1593.38, STABLE
17, 309.0, 200.0, 309.0,100, 459.00, 50.00, STABLE
18, 259.0, 200.0, 259.0,90, 509.00, 0.00, CRITICAL
19, 2117.3, 200.0, 99999.9,100, 489.00, 1828.29, STABLE
20, 339.0, 200.0, 339.0,100, 223.00, 316.00, STABLE
21, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
22, 2058.5, 200.0, 99999.0,100, 223.00, 2035.47, STABLE
23, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
0, 2019.7, 200.0, 99999.0,100, 193.00, 2026.71, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,38, 509.00, 0.00, CRITICAL
8, 1297.6, 200.0, 99999.9,100, 489.00, 1008.63, STABLE
9, 598.0, 200.0, 598.0,100, 489.00, 309.00, STABLE
10, 289.0, 200.0, 289.0,100, 489.00, 0.00, STABLE
11, 1511.8, 200.0, 99999.0,100, 459.00, 1252.77, STABLE
12, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
13, 1889.6, 200.0, 99999.0,100, 459.00, 1630.63, STABLE
14, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
15, 2012.0, 200.0, 99999.0,100, 459.00, 1752.97, STABLE
16, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
17, 1634.8, 200.0, 99999.0,100, 459.00, 1375.78, STABLE
18, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
19, 1470.9, 200.0, 99999.0,100, 539.00, 1131.92, STABLE
20, 339.0, 200.0, 339.0,100, 223.00, 316.00, STABLE
21, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
22, 1718.6, 200.0, 99999.0,100, 223.00, 1695.59, STABLE
23, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
0, 2078.7, 200.0, 99999.0,100, 193.00, 2085.72, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,38, 509.00, 0.00, CRITICAL
8, 1380.8, 200.0, 99999.9,100, 489.00, 1091.82, STABLE
9, 598.0, 200.0, 598.0,100, 489.00, 309.00, STABLE
10, 289.0, 200.0, 289.0,100, 489.00, 0.00, STABLE
11, 1660.4, 200.0, 99999.0,100, 509.00, 1351.43, STABLE
12, 309.0, 200.0, 309.0,100, 459.00, 50.00, STABLE
13, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
14, 1533.0, 200.0, 99999.0,100, 459.00, 1273.99, STABLE
15, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
16, 1815.2, 200.0, 99999.0,100, 459.00, 1556.16, STABLE
17, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
18, 1263.3, 200.0, 99999.0,100, 509.00, 954.33, STABLE
19, 309.0, 200.0, 309.0,100, 489.00, 20.00, STABLE
20, 289.0, 200.0, 289.0,100, 223.00, 266.00, STABLE
21, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
22, 971.2, 200.0, 99999.0,100, 223.00, 948.20, STABLE
23, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
0, 23.0, 200.0, 23.0,100, 193.00, 30.00, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,48, 459.00, 0.00, CRITICAL
8, 2393.0, 200.0, 99999.9,100, 489.00, 2103.96, STABLE
9, 548.0, 200.0, 548.0,100, 589.00, 159.00, STABLE
10, 389.0, 200.0, 389.0,100, 489.00, 100.00, STABLE
11, 289.0, 200.0, 289.0,100, 459.00, 30.00, STABLE
12, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
13, 1656.5, 200.0, 99999.0,100, 459.00, 1397.47, STABLE
14, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
15, 1678.9, 200.0, 99999.0,100, 459.00, 1419.93, STABLE
16, 259.0, 200.0, 259.0,90, 509.00, 0.00, CRITICAL
17, 1567.0, 200.0, 99999.9,100, 459.00, 1308.00, STABLE
18, 309.0, 200.0, 309.0,100, 459.00, 50.00, STABLE
19, 259.0, 200.0, 259.0,94, 489.00, 0.00, CRITICAL
20, 1447.1, 200.0, 99999.9,100, 223.00, 1424.11, STABLE
21, 53.0, 200.0, 53.0,100, 223.00, 30.00, STABLE
22, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
23, 2316.1, 200.0, 99999.0,100, 223.00, 2293.09, STABLE
0, 23.0, 200.0, 23.0,100, 193.00, 30.00, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,48, 459.00, 0.00, CRITICAL
8, 1973.6, 200.0, 99999.9,100, 489.00, 1684.63, STABLE
9, 548.0, 200.0, 548.0,100, 489.00, 259.00, STABLE
10, 289.0, 200.0, 289.0,100, 489.00, 0.00, STABLE
11, 2093.6, 200.0, 99999.0,100, 459.00, 1834.64, STABLE
12, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
13, 1384.3, 200.0, 99999.0,100, 459.00, 1125.25, STABLE
14, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
15, 1349.3, 200.0, 99999.0,100, 459.00, 1090.32, STABLE
16, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
17, 2240.2, 200.0, 99999.0,100, 459.00, 1981.24, STABLE
18, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
19, 1618.7, 200.0, 99999.0,100, 539.00, 1279.74, STABLE
20, 339.0, 200.0, 339.0,100, 223.00, 316.00, STABLE
21, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
22, 2027.9, 200.0, 99999.0,100, 223.00, 2004.89, STABLE
23, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
0, 1280.0, 200.0, 99999.0,100, 193.00, 1286.99, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,48, 459.00, 0.00, CRITICAL
8, 2048.5, 200.0, 99999.9,100, 489.00, 1759.53, STABLE
9, 548.0, 200.0, 548.0,100, 489.00, 259.00, STABLE
10, 289.0, 200.0, 289.0,100, 489.00, 0.00, STABLE
11, 1317.7, 200.0, 99999.0,100, 459.00, 1058.71, STABLE
12, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
13, 1280.8, 200.0, 99999.0,100, 509.00, 971.85, STABLE
14, 309.0, 200.0, 309.0,100, 459.00, 50.00, STABLE
15, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
16, 1144.7, 200.0, 99999.0,100, 459.00, 885.68, STABLE
17, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
18, 1330.4, 200.0, 99999.0,100, 459.00, 1071.41, STABLE
19, 259.0, 200.0, 259.0,84, 539.00, 0.00, CRITICAL
20, 1684.4, 200.0, 99999.9,100, 223.00, 1661.41, STABLE
21, 103.0, 200.0, 103.0,100, 223.00, 80.00, STABLE
22, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
23, 1864.2, 200.0, 99999.0,100, 223.00, 1841.16, STABLE
0, 23.0, 200.0, 23.0,100, 193.00, 30.00, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,48, 459.00, 0.00, CRITICAL
8, 1700.8, 200.0, 99999.9,100, 539.00, 1361.78, STABLE
9, 598.0, 200.0, 598.0,100, 489.00, 309.00, STABLE
10, 289.0, 200.0, 289.0,100, 489.00, 0.00, STABLE
11, 1514.9, 200.0, 99999.0,100, 459.00, 1255.86, STABLE
12, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
13, 1698.4, 200.0, 99999.0,100, 459.00, 1439.36, STABLE
14, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
15, 1315.4, 200.0, 99999.0,100, 459.00, 1056.40, STABLE
16, 259.0, 200.0, 259.0,90, 509.00, 0.00, CRITICAL
17, 1797.3, 200.0, 99999.9,100, 509.00, 1488.29, STABLE
18, 359.0, 200.0, 359.0,100, 459.00, 100.00, STABLE
19, 259.0, 200.0, 259.0,84, 539.00, 0.00, CRITICAL
20, 1446.6, 200.0, 99999.9,100, 223.00, 1423.56, STABLE
21, 103.0, 200.0, 103.0,100, 223.00, 80.00, STABLE
22, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
23, 1344.2, 200.0, 99999.0,100, 223.00, 1321.23, STABLE
0, 23.0, 200.0, 23.0,100, 193.00, 30.00, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,48, 459.00, 0.00, CRITICAL
8, 1117.0, 200.0, 99999.9,100, 489.00, 828.00, STABLE
9, 548.0, 200.0, 548.0,100, 489.00, 259.00, STABLE
10, 289.0, 200.0, 289.0,80, 589.00, 0.00, CRITICAL
11, 1404.9, 200.0, 99999.9,100, 559.00, 1045.95, STABLE
12, 459.0, 200.0, 459.0,100, 459.00, 200.00, STABLE
13, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
14, 1770.6, 200.0, 99999.0,100, 459.00, 1511.59, STABLE
15, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
16, 2457.3, 200.0, 99999.0,100, 459.00, 2198.26, STABLE
17, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
18, 2448.8, 200.0, 99999.0,100, 459.00, 2189.81, STABLE
19, 259.0, 200.0, 259.0,84, 539.00, 0.00, CRITICAL
20, 1886.7, 200.0, 99999.9,100, 223.00, 1863.66, STABLE
21, 103.0, 200.0, 103.0,100, 223.00, 80.00, STABLE
22, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
23, 1872.1, 200.0, 99999.0,100, 223.00, 1849.08, STABLE
0, 23.0, 200.0, 23.0,100, 193.00, 30.00, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,48, 459.00, 0.00, CRITICAL
8, 2052.7, 200.0, 99999.9,100, 489.00, 1763.75, STABLE
9, 548.0, 200.0, 548.0,100, 489.00, 259.00, STABLE
10, 289.0, 200.0, 289.0,90, 539.00, 0.00, CRITICAL
11, 1121.1, 200.0, 99999.9,100, 459.00, 862.12, STABLE
12, 309.0, 200.0, 309.0,100, 459.00, 50.00, STABLE
13, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
14, 1210.1, 200.0, 99999.0,100, 459.00, 951.15, STABLE
15, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
16, 1211.7, 200.0, 99999.0,100, 459.00, 952.71, STABLE
17, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
18, 1966.3, 200.0, 99999.0,100, 459.00, 1707.30, STABLE
19, 259.0, 200.0, 259.0,94, 489.00, 0.00, CRITICAL
20, 2167.9, 200.0, 99999.9,100, 223.00, 2144.93, STABLE
21, 53.0, 200.0, 53.0,100, 223.00, 30.00, STABLE
22, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
23, 1671.9, 200.0, 99999.0,100, 223.00, 1648.90, STABLE
0, 23.0, 200.0, 23.0,100, 193.00, 30.00, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,38, 509.00, 0.00, CRITICAL
8, 1549.7, 200.0, 99999.9,100, 539.00, 1210.67, STABLE
9, 648.0, 200.0, 648.0,100, 539.00, 309.00, STABLE
10, 339.0, 200.0, 339.0,100, 489.00, 50.00, STABLE
11, 289.0, 200.0, 289.0,100, 459.00, 30.00, STABLE
12, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
13, 846.0, 200.0, 99999.0,100, 459.00, 587.03, STABLE
14, 259.0, 200.0, 259.0,100, 459.00, 0.00, CRITICAL
15, 1075.1, 200.0, 99999.9,100, 459.00, 816.09, STABLE
16, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
17, 240.6, 200.0, 259.0,96, 459.00, 0.00, CRITICAL
18, 211.5, 200.0, 99999.9,87, 459.00, 0.00, CRITICAL
19, 177.8, 200.0, 99999.9,55, 539.00, 0.00, CRITICAL
20, 308.5, 200.0, 99999.9,100, 223.00, 285.55, STABLE
21, 57.9, 200.0, 250.2,100, 223.00, 34.90, STABLE
22, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
23, 625.4, 200.0, 99999.0,100, 223.00, 602.40, STABLE
0, 23.0, 200.0, 23.0,100, 193.00, 30.00, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,48, 459.00, 0.00, CRITICAL
8, 1307.9, 200.0, 99999.9,100, 489.00, 1018.90, STABLE
9, 511.9, 200.0, 548.0,100, 489.00, 222.90, STABLE
10, 289.0, 200.0, 289.0,100, 489.00, 0.00, CRITICAL
11, 264.7, 200.0, 99999.9,100, 459.00, 5.70, STABLE
12, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
13, 259.0, 200.0, 259.0,90, 509.00, 0.00, CRITICAL
14, 102.5, 200.0, 99999.9,59, 459.00, 0.00, CRITICAL
15, 128.2, 200.0, 99999.9,23, 509.00, 0.00, CRITICAL
16, 252.3, 200.0, 99999.9,21, 459.00, 0.00, CRITICAL
17, 127.2, 200.0, 99999.9,0, 459.00, -25.74, CRITICAL
18, 327.2, 200.0, 99999.9,4, 509.00, 18.23, STABLE
19, 229.7, 200.0, 99999.0,0, 489.00, -41.05, CRITICAL
20, 228.5, 200.0, 99999.9,41, 223.00, 205.50, STABLE
21, 438.4, 200.0, 99999.0,100, 223.00, 415.39, STABLE
22, 269.1, 200.0, 317.5,100, 223.00, 246.06, STABLE
23, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
0, 637.1, 200.0, 99999.0,100, 193.00, 644.14, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,48, 459.00, 0.00, CRITICAL
8, 651.9, 200.0, 99999.9,100, 489.00, 362.87, STABLE
9, 548.0, 200.0, 548.0,100, 489.00, 259.00, STABLE
10, 289.0, 200.0, 289.0,90, 539.00, 0.00, CRITICAL
11, 1242.1, 200.0, 99999.9,100, 459.00, 983.09, STABLE
12, 309.0, 200.0, 309.0,100, 509.00, 0.00, STABLE
13, 1023.3, 200.0, 99999.0,100, 459.00, 764.32, STABLE
14, 259.0, 200.0, 259.0,90, 509.00, 0.00, CRITICAL
15, 1531.8, 200.0, 99999.9,100, 459.00, 1272.76, STABLE
16, 309.0, 200.0, 309.0,100, 459.00, 50.00, STABLE
17, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
18, 1279.8, 200.0, 99999.0,100, 459.00, 1020.80, STABLE
19, 259.0, 200.0, 259.0,94, 489.00, 0.00, CRITICAL
20, 1118.7, 200.0, 99999.9,100, 223.00, 1095.72, STABLE
21, 53.0, 200.0, 53.0,100, 223.00, 30.00, STABLE
22, 23.0, 200.0, 23.0,100, 223.00, 0.00, STABLE
23, 424.8, 200.0, 99999.0,100, 223.00, 401.82, STABLE
0, 23.0, 200.0, 23.0,100, 193.00, 30.00, STABLE
1, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
2, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
3, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
4, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
5, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
6, 0.0, 200.0, 0.0,100, 193.00, 7.00, STABLE
7, 0.0, 200.0, 0.0,38, 509.00, 0.00, CRITICAL
8, 1515.8, 200.0, 99999.9,100, 489.00, 1226.79, STABLE
9, 598.0, 200.0, 598.0,100, 489.00, 309.00, STABLE
10, 289.0, 200.0, 289.0,100, 489.00, 0.00, STABLE
11, 1327.3, 200.0, 99999.0,100, 459.00, 1068.32, STABLE
12, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
13, 1632.8, 200.0, 99999.0,100, 459.00, 1373.76, STABLE
14, 259.0, 200.0, 259.0,90, 509.00, 0.00, CRITICAL
15, 1291.4, 200.0, 99999.9,100, 459.00, 1032.45, STABLE
16, 309.0, 200.0, 309.0,100, 459.00, 50.00, STABLE
17, 259.0, 200.0, 259.0,100, 459.00, 0.00, STABLE
